x,y,z
0.667335,0.849699,0.000148
0.228457,0.058116,-0.000998
0.354709,0.430862,-0.000039
0.020040,0.991984,-0.000205
0.236473,0.623246,-0.000367
0.198397,0.791583,-0.000228
0.002004,0.553106,-0.000144
0.042084,0.961924,0.000253
0.735471,0.182365,-0.000162
0.801603,0.767535,0.000270
0.000000,0.370741,0.000578
0.887776,0.951904,-0.000603
0.693387,0.384770,0.000341
0.164329,0.659319,0.000992
0.807615,0.078156,-0.000453
0.795591,0.581162,-0.000412
0.811623,0.977956,-0.002238
0.156313,0.042084,0.001435
0.112224,0.781563,-0.000317
0.016032,0.134269,0.001912
0.104208,0.074148,0.000658
0.829659,0.048096,-0.001390
0.543086,0.374749,-0.000962
0.404810,0.947896,-0.000167
0.631263,0.673347,-0.001678
0.246493,0.973948,-0.001376
0.517034,0.935872,0.000568
0.885772,0.753507,0.000633
0.525050,0.689379,-0.000572
0.100200,0.957916,-0.000180
0.490982,0.681363,-0.000375
0.216433,0.368737,0.000202
0.683367,0.036072,-0.000325
0.621242,0.689379,-0.001020
0.751503,0.308617,-0.000672
0.442886,0.446894,-0.001794
0.677355,0.713427,-0.001485
0.719439,0.150301,0.000408
0.496994,0.038076,0.000362
0.665331,0.188377,0.000341
0.937876,0.330661,0.000344
0.386774,0.797595,0.001739
0.789579,0.605210,-0.001510
0.803607,0.084168,0.000457
0.725451,0.687375,-0.000222
0.805611,0.977956,-0.000852
0.420842,0.995992,0.000457
0.801603,0.074148,0.000317
0.565130,0.184369,-0.001576
0.533066,0.979960,0.001301
0.468938,0.362725,-0.000702
0.164329,0.593186,0.001406
0.362725,0.949900,-0.000702
0.561122,0.911824,0.000617
0.346693,0.927856,-0.001603
0.605210,0.835671,-0.000339
0.713427,0.488978,0.000171
0.232465,0.224449,0.001817
0.883768,0.314629,-0.000071
0.675351,0.176353,0.000297
0.735471,0.739479,-0.001243
0.723447,0.639279,-0.001041
0.144289,0.022044,-0.000111
0.781563,0.192385,0.001746
0.911824,0.304609,0.000629
0.797595,0.332665,-0.001525
0.573146,0.270541,-0.000501
0.599198,0.985972,0.001249
0.052104,0.220441,0.002877
0.000000,0.222445,0.002292
0.010020,0.971944,0.000065
0.977956,0.442886,-0.001798
0.314629,0.350701,0.000423
0.366733,0.571142,-0.001440
0.535070,0.296593,-0.000870
0.488978,0.789579,-0.000152
0.617234,0.102204,-0.000610
0.619238,0.230461,-0.000690
0.657315,0.018036,0.000262
0.200401,0.859719,-0.001438
0.757515,0.188377,0.000687
0.841683,0.062124,-0.001193
0.384770,0.639279,-0.000791
0.410822,0.406814,-0.002789
0.190381,0.625251,0.001404
0.973948,0.801603,0.000591
0.004008,0.110220,0.001121
0.539078,0.314629,-0.001100
0.160321,0.963928,-0.000345
0.210421,0.084168,-0.000865
0.805611,0.533066,-0.000830
0.390782,0.476954,-0.001828
0.188377,0.643287,0.000270
0.955912,0.194389,0.001301
0.791583,0.861723,0.000334
0.589178,0.875752,-0.000621
0.468938,0.659319,0.000094
0.490982,0.304609,-0.001070
0.633267,0.569138,-0.000479
0.488978,0.967936,0.001441
0.158317,0.216433,-0.001013
0.955912,0.583166,0.000160
0.601202,0.266533,-0.000299
0.543086,0.348697,-0.000243
0.917836,0.118236,-0.000351
0.593186,0.246493,-0.000456
0.286573,0.452906,0.000799
0.931864,0.959920,0.000607
0.428858,0.468938,-0.000742
0.793587,0.675351,0.001261
0.482966,0.777555,-0.000480
0.611222,0.859719,0.000051
0.501002,0.605210,-0.001689
0.757515,0.807615,-0.000386
0.014028,0.869739,0.001740
0.032064,0.284569,-0.001352
0.256513,0.088176,-0.000546
0.214429,0.322645,-0.001733
0.663327,0.645291,-0.000209
0.541082,0.961924,0.000735
0.879760,0.537074,0.001013
0.509018,0.777555,-0.000762
0.955912,0.370741,0.000581
0.777555,0.899800,-0.000459
0.364729,0.426854,0.000995
0.360721,0.699399,-0.000968
0.801603,0.819639,0.000420
0.623246,0.625251,-0.001277
0.474950,0.322645,0.001082
0.629259,0.066132,0.001016
0.839679,0.060120,-0.000550
0.773547,0.609218,-0.002270
0.326653,0.833667,-0.000384
0.695391,0.446894,0.000266
0.907816,0.338677,0.000494
0.180361,0.717435,-0.000100
0.272545,0.412826,0.000426
0.683367,0.118236,0.000148
0.054108,0.436874,-0.000124
0.110220,0.422846,0.001235
0.871743,0.010020,-0.000976
0.689379,0.280561,-0.001243
0.929860,0.322645,-0.000308
0.907816,0.911824,0.000470
0.062124,0.551102,-0.002186
0.494990,0.190381,-0.001545
0.967936,0.212425,0.003307
0.092184,0.891784,0.000763
0.194389,0.519038,0.000002
0.184369,0.176353,0.001323
0.611222,0.535070,0.000208
0.879760,0.969940,-0.001904
0.362725,0.649299,-0.000286
0.362725,0.709419,0.000071
0.496994,0.913828,-0.000846
0.567134,0.825651,0.001272
0.040080,0.535070,0.001118
0.040080,0.196393,0.001355
0.488978,0.266533,-0.001755
0.845691,0.438878,0.001680
0.671343,0.162325,0.001353
0.368737,0.793587,0.002110
0.462926,0.310621,0.000635
0.777555,0.949900,0.000404
0.535070,0.474950,-0.000651
0.975952,0.843687,-0.001622
0.162325,0.905812,0.000794
0.484970,0.270541,-0.001565
0.072144,0.893788,0.000589
0.539078,0.695391,-0.000007
0.707415,0.308617,-0.000171
0.034068,0.066132,0.001970
0.312625,0.743487,-0.000339
0.238477,0.108216,-0.000882
0.633267,0.719439,-0.000738
0.098196,0.693387,-0.000517
0.420842,0.681363,0.000384
0.016032,0.412826,0.000282
0.805611,0.789579,-0.000166
0.993988,0.450902,-0.000658
0.232465,0.585170,-0.000028
1.000000,0.464930,-0.000230
0.100200,0.975952,-0.000507
0.062124,0.332665,-0.000035
0.438878,0.490982,0.001459
0.635271,0.194389,0.000877
0.010020,0.845691,0.001261
0.290581,0.276553,-0.000772
0.881764,0.172345,-0.000200
0.711423,0.925852,0.000424
0.280561,0.482966,-0.000423
0.581162,0.094188,-0.000086
0.020040,0.883768,0.001326
0.781563,0.945892,-0.000256
0.220441,0.731463,-0.002090
0.597194,0.456914,0.000389
0.563126,0.879760,-0.000147
0.354709,0.665331,-0.000085
0.501002,0.577154,-0.000506
0.340681,0.186373,-0.000933
0.366733,0.404810,-0.000013
0.541082,0.889780,0.001458
0.086172,0.883768,0.002128
0.717435,0.448898,0.001243
0.410822,0.867735,0.001107
0.092184,0.817635,0.000732
0.220441,0.266533,0.001208
0.358717,0.370741,-0.000680
0.348697,0.270541,-0.000227
0.529058,0.068136,-0.000707
0.182365,0.496994,-0.000116
0.346693,0.142285,-0.001661
0.711423,0.304609,-0.000864
0.204409,0.382766,0.001008
0.000000,0.907816,-0.000179
0.308617,0.068136,0.000182
0.146293,0.350701,0.000732
0.525050,0.523046,-0.001614
0.170341,0.296593,-0.000530
0.400802,0.531062,0.001246
0.224449,0.893788,-0.001021
0.124248,0.815631,-0.000630
0.460922,0.755511,0.000828
0.284569,0.068136,0.000530
0.424850,0.372745,-0.000830
0.867735,0.080160,-0.000490
0.444890,0.450902,-0.001084
0.725451,0.488978,0.000078
0.122244,0.108216,0.000590
0.509018,0.637275,-0.001472
0.829659,0.615230,-0.001811
0.701403,0.559118,0.000572
0.859719,0.521042,0.001063
0.967936,0.238477,0.003081
0.150301,0.332665,0.001376
0.903808,0.721443,0.001058
0.336673,0.256513,-0.001115
0.028056,0.296593,-0.000604
0.310621,0.753507,0.000069
0.575150,0.484970,-0.000384
0.278557,0.639279,-0.000823
0.380762,0.689379,-0.001046
0.897796,0.078156,-0.000575
0.673347,0.156313,0.000984
0.312625,0.440882,0.000483
0.907816,0.767535,0.001588
0.250501,0.877756,-0.000841
0.641283,0.466934,0.000850
0.386774,0.537074,-0.000223
0.196393,0.000000,-0.000555
0.729459,0.324649,0.000400
0.264529,0.869739,-0.000373
0.827655,0.819639,0.000840
0.783567,0.951904,-0.000712
0.861723,0.310621,-0.000050
0.759519,0.088176,0.000579
0.154309,0.695391,0.000157
0.398798,0.432866,-0.001957
0.685371,0.611222,-0.001515
0.206413,0.290581,0.000108
0.326653,0.160321,-0.000443
0.400802,0.112224,0.002217
0.849699,0.699399,0.000582
0.555110,0.935872,0.001417
0.458918,0.496994,0.001113
0.729459,0.136273,-0.000530
0.296593,0.579158,0.000560
0.290581,0.168337,0.001562
0.781563,0.709419,0.000752
0.831663,0.048096,-0.001268
0.983968,0.378758,0.001240
0.194389,0.707415,-0.000606
0.949900,0.076152,-0.000139
0.623246,0.931864,-0.001706
0.022044,0.182365,0.002641
0.725451,0.803607,0.000815
0.204409,0.054108,-0.000276
0.380762,0.513026,-0.000244
0.591182,0.010020,0.000657
0.795591,0.380762,-0.000370
0.797595,0.849699,0.000516
0.739479,0.226453,-0.000321
0.380762,0.627255,-0.000227
0.623246,0.775551,-0.000073
0.905812,0.609218,-0.001837
0.861723,0.210421,0.001215
0.573146,0.458918,-0.001112
0.074148,0.036072,0.001032
0.703407,0.048096,-0.000703
0.685371,0.348697,0.000237
0.663327,0.040080,-0.001166
0.521042,0.444890,0.000148
0.767535,0.132265,0.000319
0.911824,0.741483,0.001846
0.476954,0.611222,-0.000675
0.997996,0.559118,-0.000443
0.246493,0.022044,-0.000896
0.653307,0.126253,-0.000977
0.456914,0.030060,0.001013
0.689379,0.917836,-0.000465
0.290581,0.657315,-0.000325
0.867735,0.160321,0.000506
0.649299,0.639279,-0.000710
0.667335,0.863727,-0.000378
0.669339,0.523046,0.001225
0.398798,0.154309,-0.001364
0.779559,0.511022,-0.002682
0.621242,0.709419,-0.000131
0.581162,0.042084,-0.000108
0.324649,0.795591,-0.001338
0.488978,0.849699,-0.000419
0.260521,0.733467,-0.000625
0.414830,0.647295,-0.000012
0.937876,0.100200,-0.000372
0.555110,0.839679,0.000570
0.380762,0.024048,-0.000400
0.717435,0.997996,0.000653
0.589178,0.649299,-0.002410
0.853707,0.789579,-0.000052
0.685371,0.531062,0.001341
0.655311,0.541082,-0.000551
0.096192,0.324649,-0.000103
0.603206,0.178357,-0.000873
0.386774,0.000000,-0.000165
0.156313,0.312625,0.000262
0.382766,0.130261,0.000115
0.753507,0.765531,0.001705
0.889780,0.807615,-0.000044
0.819639,0.294589,-0.001785
0.709419,0.923848,0.000033
0.378758,0.575150,-0.001800
0.907816,0.418838,0.000880
0.324649,0.545090,-0.001813
0.511022,0.519038,-0.001042
0.585170,0.270541,-0.000534
0.673347,0.803607,0.000504
0.170341,0.168337,0.001099
0.993988,0.322645,0.000931
0.985972,0.402806,0.000709
0.112224,0.517034,0.000049
0.579158,0.264529,-0.000959
0.280561,0.024048,-0.000984
0.244489,0.306613,-0.000688
0.769539,0.631263,-0.000080
0.643287,0.100200,-0.000288
0.947896,0.657315,0.000758
0.889780,0.841683,-0.000105
0.148297,0.356713,0.000842
0.376754,0.529058,-0.000848
0.038076,0.501002,0.000265
0.707415,0.464930,0.000260
0.675351,0.781563,-0.000037
0.154309,0.116232,0.001246
0.010020,0.330661,0.000352
0.124248,0.817635,-0.000334
0.320641,0.302605,-0.000352
0.987976,0.761523,-0.000872
0.488978,0.020040,-0.000260
0.571142,0.863727,0.000021
0.388778,0.757515,0.000520
0.953908,0.855711,-0.001804
0.557114,0.056112,-0.000502
0.887776,0.647295,-0.002098
0.414830,0.613226,-0.000532
0.743487,0.699399,-0.002344
0.484970,0.739479,0.000941
0.839679,0.647295,-0.001267
0.334669,0.120240,0.000680
0.973948,0.398798,0.000627
0.416834,0.240481,-0.000898
0.605210,0.759519,0.000064
0.048096,0.703407,0.000460
0.569138,0.168337,-0.002078
0.196393,0.819639,0.000286
0.128257,0.114228,0.001381
0.256513,0.761523,-0.001469
0.943888,0.579158,-0.000677
0.819639,0.054108,-0.000744
0.885772,0.763527,0.001614
0.585170,0.110220,-0.001365
0.290581,0.256513,-0.000970
0.911824,0.000000,0.000725
0.428858,0.314629,0.000970
0.470942,0.935872,0.000985
0.272545,0.466934,-0.001121
0.777555,0.288577,-0.000562
0.527054,0.228457,-0.000492
0.955912,0.084168,0.000301
0.186373,0.791583,0.000674
0.723447,0.831663,0.000067
0.348697,0.188377,-0.000900
0.150301,0.466934,0.000428
0.717435,0.126253,-0.000317
0.643287,0.571142,-0.000514
0.060120,0.727455,0.001363
0.949900,0.088176,-0.000054
0.807615,0.042084,-0.000473
0.661323,0.527054,0.000994
0.547094,0.288577,-0.000032
0.591182,0.210421,-0.000773
0.759519,0.492986,-0.000470
0.012024,0.875752,0.001410
0.537074,0.224449,-0.000415
0.639279,0.486974,0.001460
0.609218,0.118236,-0.002710
0.665331,0.046092,-0.001218
0.755511,0.184369,0.001208
0.320641,0.362725,0.000128
0.885772,0.627255,-0.002225
0.523046,0.501002,-0.001416
0.671343,0.390782,0.000482
0.685371,0.494990,0.001249
0.923848,0.268537,0.001882
0.240481,0.100200,-0.001350
0.795591,0.204409,0.001790
0.625251,0.521042,0.000748
0.180361,0.074148,0.000479
0.282565,0.378758,0.000740
0.953908,0.400802,-0.000642
0.310621,0.182365,0.001263
0.705411,0.613226,-0.001508
0.276553,0.392786,0.000713
0.386774,0.989980,0.000328
0.925852,0.601202,-0.000128
0.527054,0.238477,-0.000297
0.895792,0.937876,0.000355
0.529058,0.579158,0.000058
0.192385,0.408818,0.000463
0.645291,0.448898,0.000425
0.731463,0.224449,0.000010
0.124248,0.478958,-0.000124
0.603206,0.907816,-0.000530
0.148297,0.937876,-0.000196
0.100200,0.346693,0.001081
0.911824,0.817635,-0.000239
0.312625,0.102204,0.000074
0.693387,0.799599,-0.000248
0.284569,0.807615,-0.000995
0.813627,0.727455,-0.000262
0.603206,0.775551,0.000360
0.278557,0.931864,-0.000430
0.841683,0.462926,0.002966
0.178357,0.218437,0.000687
0.939880,0.897796,0.000183
0.681363,0.647295,-0.000674
0.180361,0.753507,-0.001032
0.262525,0.054108,-0.000214
0.450902,0.559118,-0.000995
0.200401,0.386774,0.001606
0.000000,0.903808,-0.000639
0.901804,0.260521,0.000991
0.963928,0.204409,0.001908
0.412826,0.386774,-0.002046
0.963928,0.284569,0.001551
0.613226,0.126253,-0.001769
0.072144,0.076152,0.000625
0.218437,0.949900,-0.000707
0.092184,0.539078,-0.000123
0.008016,0.334669,0.000058
0.655311,0.941884,-0.000804
0.735471,0.032064,0.001152
0.583166,0.478958,-0.000383
0.825651,0.587174,-0.001820
0.777555,0.418838,-0.000563
0.927856,0.915832,0.000352
0.434870,0.342685,0.000161
0.735471,0.815631,0.000499
0.633267,0.573146,-0.000752
0.913828,0.028056,-0.000318
0.647295,0.006012,0.000360
0.092184,0.224449,0.002447
0.803607,0.933868,-0.002079
0.116232,0.755511,-0.001431
0.038076,0.633267,-0.001562
0.104208,0.248497,0.001653
0.478958,0.675351,0.000208
0.863727,0.821643,0.000437
0.060120,0.915832,-0.000609
0.711423,0.743487,-0.001932
0.841683,0.228457,-0.000210
0.887776,0.122244,-0.001685
0.364729,0.186373,-0.000557
0.509018,0.537074,-0.000271
0.078156,0.781563,0.000186
0.787575,0.296593,-0.001592
0.126253,0.280561,0.001729
0.374749,0.018036,0.000162
0.334669,0.162325,-0.000142
0.104208,0.298597,-0.000102
0.244489,0.040080,0.000695
0.691383,0.484970,0.000683
0.470942,0.488978,0.000886
0.991984,0.102204,0.001154
0.537074,0.687375,-0.000630
0.036072,0.529058,0.000406
0.697395,0.613226,-0.001307
0.925852,0.260521,0.001627
0.338677,0.366733,-0.000152
0.827655,0.334669,-0.000598
0.468938,0.102204,-0.000236
0.306613,0.645291,0.000091
0.400802,0.320641,0.000855
0.789579,0.006012,-0.002001
0.809619,0.567134,0.000266
0.488978,0.024048,0.000364
0.492986,0.555110,-0.000587
0.276553,0.881764,0.000496
0.402806,0.398798,-0.002504
0.853707,0.342685,-0.000901
0.300601,0.188377,0.000396
0.032064,0.773547,0.000212
0.072144,0.248497,0.000466
0.541082,0.553106,0.000134
0.140281,0.158317,0.001192
0.308617,0.879760,-0.000555
0.190381,0.529058,-0.000133
0.282565,0.573146,-0.000158
0.935872,0.739479,0.001330
0.991984,0.086172,0.000558
0.186373,0.613226,0.001550
0.865731,0.633267,-0.001838
0.535070,0.320641,-0.001216
0.174349,0.144289,0.001050
0.096192,0.711423,-0.001284
0.921844,0.577154,-0.001532
0.757515,0.054108,0.001576
0.769539,0.274549,-0.000703
0.589178,0.789579,0.000913
0.625251,0.583166,-0.000847
0.320641,0.016032,0.000317
0.621242,0.398798,0.000844
0.707415,0.060120,-0.000604
0.032064,0.266533,0.000153
0.547094,0.262525,-0.000128
0.655311,0.745491,-0.000874
0.853707,0.224449,0.000783
0.853707,0.434870,0.000745
0.322645,0.100200,-0.000277
0.442886,0.867735,0.000827
0.619238,0.629259,-0.000745
0.671343,0.452906,-0.000090
0.667335,0.008016,0.001140
0.835671,0.889780,-0.001509
0.883768,0.903808,0.000551
0.180361,0.070140,0.000552
0.645291,0.388778,0.000905
0.579158,0.404810,0.000444
0.937876,0.466934,0.000868
0.454910,0.404810,0.000296
0.533066,0.537074,-0.001517
0.192385,0.847695,-0.000585
0.326653,0.809619,0.000549
0.410822,0.531062,0.000895
0.877756,0.563126,-0.000423
0.925852,0.885772,0.000850
0.164329,0.424850,-0.000371
0.665331,0.817635,0.000290
0.555110,0.513026,-0.001977
0.693387,0.414830,-0.000036
0.539078,0.412826,-0.000451
0.398798,0.240481,-0.000989
0.703407,0.867735,-0.001727
0.196393,0.204409,0.001048
0.032064,0.022044,-0.000405
0.092184,0.400802,0.001218
0.484970,0.382766,-0.001154
0.721443,0.196393,0.000939
0.595190,0.887776,-0.000766
0.264529,0.112224,-0.000411
0.470942,0.933868,0.000683
0.494990,0.925852,0.000845
0.615230,0.020040,0.001047
0.494990,0.034068,0.000557
0.056112,0.250501,0.000082
0.220441,0.120240,-0.000005
0.975952,0.232465,0.003653
0.070140,0.507014,0.000040
0.446894,0.034068,0.001093
0.619238,0.094188,-0.000207
0.006012,0.645291,0.000840
0.741483,0.645291,-0.000806
0.432866,0.034068,0.001956
0.751503,0.296593,-0.001242
0.619238,0.841683,-0.000447
0.579158,0.142285,-0.001121
0.074148,0.462926,0.000945
0.290581,0.821643,-0.000889
0.625251,0.142285,-0.000934
0.204409,0.394790,0.000450
0.414830,0.763527,0.000598
0.204409,0.452906,0.000372
0.224449,0.238477,0.001206
0.767535,0.971944,0.000194
0.727455,0.633267,-0.001230
0.959920,0.739479,0.000335
0.699399,0.803607,-0.000507
0.833667,0.100200,0.000503
0.092184,0.673347,-0.000786
0.825651,0.579158,-0.001475
0.476954,0.102204,0.000362
0.046092,0.088176,0.000308
0.156313,0.458918,-0.000713
0.737475,0.342685,0.000734
0.841683,0.212425,0.000498
0.476954,0.953908,0.000918
0.849699,0.723447,-0.000134
0.390782,0.681363,-0.000107
0.941884,0.212425,0.001437
0.861723,0.959920,-0.001133
0.917836,0.787575,0.000195
0.252505,0.156313,0.001771
0.384770,0.667335,-0.000970
0.464930,0.555110,-0.001010
0.643287,0.793587,0.000204
0.304609,0.617234,-0.001242
0.863727,0.917836,0.000879
0.254509,0.266533,0.000654
0.006012,0.042084,0.001507
0.458918,0.647295,-0.000456
0.715431,0.282565,0.000121
0.136273,0.743487,-0.000129
0.545090,0.204409,-0.000446
0.937876,0.368737,0.001190
0.655311,0.454910,0.000339
0.877756,0.799599,0.000074
0.282565,0.288577,0.000252
0.418838,0.166333,-0.000702
0.438878,0.537074,-0.000434
0.450902,0.100200,0.000245
0.062124,0.132265,0.002179
0.769539,0.841683,0.000325
0.609218,0.244489,-0.000523
0.180361,0.831663,0.000767
0.356713,0.731463,-0.000413
0.144289,0.456914,-0.000063
0.921844,0.507014,0.001531
0.476954,0.689379,-0.000482
0.430862,0.028056,0.000851
0.537074,0.490982,-0.001676
0.424850,0.855711,0.002124
0.733467,0.036072,0.001459
0.651303,0.529058,0.001828
0.198397,0.833667,0.000069
0.707415,0.074148,0.000489
0.280561,0.895792,0.000040
0.480962,0.659319,0.000078
0.607214,0.889780,0.000510
0.206413,0.170341,0.000921
0.861723,0.338677,-0.000893
0.010020,0.813627,0.001285
0.052104,0.523046,-0.000558
0.861723,0.014028,-0.001533
0.086172,0.346693,0.000906
0.937876,0.959920,-0.000208
0.653307,0.823647,-0.000206
0.665331,0.795591,0.000182
0.078156,0.543086,-0.000723
0.314629,0.218437,0.001859
0.581162,0.158317,-0.002035
0.432866,0.396794,-0.000828
0.214429,0.280561,0.000126
0.314629,0.492986,0.000215
0.927856,0.196393,0.001585
0.801603,0.973948,-0.000789
0.454910,0.881764,-0.001380
0.076152,0.885772,0.000777
0.304609,0.537074,-0.001216
0.727455,0.384770,0.001063
0.625251,0.673347,-0.001834
0.122244,0.240481,0.001903
0.913828,0.162325,-0.000411
0.100200,0.328657,0.000155
0.192385,0.224449,0.000214
0.220441,0.228457,0.001193
0.847695,0.050100,-0.001173
0.222445,0.332665,-0.001722
0.969940,0.735471,0.000888
0.863727,0.330661,-0.001184
0.917836,0.785571,0.000028
0.308617,0.949900,-0.000923
0.222445,0.675351,-0.001313
0.214429,0.849699,-0.001545
0.450902,0.418838,-0.000079
0.146293,0.889780,0.000405
0.422846,0.777555,0.000923
0.807615,0.639279,-0.000194
0.587174,0.967936,0.000903
0.633267,0.665331,-0.001065
0.010020,0.486974,-0.000536
0.883768,0.861723,0.000532
0.861723,0.372745,0.000532
0.458918,0.000000,-0.000214
0.639279,0.559118,-0.000302
0.723447,0.234469,-0.001087
0.006012,0.408818,0.001171
0.058116,0.208417,0.001743
0.132265,0.617234,0.001578
0.719439,0.549098,0.000019
0.444890,0.060120,0.001132
0.030060,0.813627,0.001547
0.513026,0.080160,-0.000601
0.801603,0.298597,-0.001561
0.098196,0.691383,-0.000768
0.827655,0.222445,0.000496
0.190381,0.755511,-0.000341
0.400802,0.997996,-0.000109
0.559118,0.354709,0.000391
0.152305,0.258517,0.000767
0.180361,0.855711,0.000609
0.120240,0.585170,0.000747
0.797595,0.569138,-0.000305
0.915832,0.735471,0.001801
0.332665,0.969940,-0.000436
0.799599,0.442886,0.000738
0.200401,0.613226,0.002025
0.959920,0.454910,-0.000854
0.442886,0.685371,0.000270
0.873747,0.316633,-0.000311
0.855711,0.587174,-0.000708
0.124248,0.513026,0.000524
0.356713,0.210421,-0.001119
0.991984,0.484970,-0.000583
0.290581,0.206413,0.001595
0.384770,0.601202,-0.001591
0.945892,0.705411,0.001124
0.651303,0.639279,-0.000496
0.458918,0.723447,0.000431
0.298597,0.480962,0.001194
0.498998,0.835671,-0.000156
0.228457,0.861723,0.000107
0.100200,0.478958,0.000234
0.470942,0.507014,0.000104
0.240481,0.458918,0.001029
0.004008,0.136273,0.001952
0.667335,0.881764,-0.000867
0.923848,0.651303,-0.000206
0.012024,0.659319,0.000005
0.452906,0.831663,-0.000332
0.969940,0.993988,-0.000641
0.995992,0.717435,0.000594
0.949900,0.474950,0.000695
0.002004,0.182365,0.001546
0.266533,0.356713,-0.000013
0.971944,0.260521,0.001539
0.000000,0.655311,0.000273
0.961924,0.160321,-0.000118
0.116232,0.795591,-0.000169
0.372745,0.428858,0.000146
0.248497,0.527054,0.000200
0.284569,0.180361,0.001041
0.657315,0.823647,0.000137
0.689379,0.384770,0.000326
0.927856,0.781563,0.000118
0.420842,0.981964,0.000524
0.577154,0.667335,-0.000954
0.330661,0.496994,-0.001398
0.605210,0.699399,-0.000241
0.931864,0.921844,0.000919
0.961924,0.080160,0.000364
0.879760,0.274549,-0.000811
0.462926,0.092184,0.000511
0.322645,0.108216,0.000409
0.981964,0.210421,0.003000
0.174349,0.166333,0.000719
0.388778,0.412826,-0.002459
0.795591,0.188377,0.001727
0.747495,0.621242,0.000134
0.879760,0.000000,-0.000147
0.478958,0.494990,0.000377
0.639279,0.615230,-0.001403
0.308617,0.480962,0.000400
0.058116,0.370741,0.000697
0.785571,0.619238,-0.000591
0.370741,0.348697,-0.001902
0.949900,0.563126,-0.000053
0.651303,0.833667,0.000270
0.074148,0.064128,0.001255
0.104208,0.543086,-0.000062
0.973948,0.665331,0.000256
0.080160,0.839679,0.000596
0.078156,0.038076,0.000702
0.158317,0.869739,0.000544
0.150301,0.837675,0.000506
0.595190,0.254509,-0.000416
0.619238,0.913828,-0.000629
0.296593,0.569138,-0.000430
0.931864,0.166333,0.000186
0.525050,0.148297,-0.000325
0.474950,0.835671,0.000377
0.677355,0.412826,0.000495
0.462926,0.166333,-0.001525
0.288577,0.100200,0.000488
0.975952,0.697395,0.000177
0.194389,0.889780,-0.000930
0.084168,0.438878,0.000949
0.531062,0.146293,-0.000337
0.561122,0.945892,0.000947
0.833667,0.621242,-0.001786
0.102204,0.454910,0.000400
0.879760,0.284569,0.000684
0.332665,0.372745,0.000237
0.176353,0.619238,0.001326
0.665331,0.503006,0.000642
0.809619,0.008016,-0.000852
0.130261,0.232465,0.000589
0.739479,0.218437,0.000278
0.841683,0.991984,-0.003103
0.266533,0.953908,0.000282
0.452906,0.651303,0.000001
0.050100,0.837675,0.001927
0.991984,0.667335,-0.000114
0.833667,0.625251,-0.001626
0.168337,0.092184,0.000587
0.442886,0.178357,0.000063
0.775551,0.038076,0.001214
0.975952,0.050100,0.001018
0.877756,0.098196,-0.001898
0.901804,0.376754,0.000699
0.821643,0.581162,-0.000839
0.943888,0.659319,0.000851
0.084168,0.985972,0.000138
0.244489,0.751503,-0.001158
0.911824,0.755511,0.001201
0.757515,0.450902,-0.001205
0.074148,0.196393,0.001604
0.436874,0.503006,0.000326
0.765531,0.416834,-0.000094
0.537074,0.705411,-0.001194
0.825651,0.703407,-0.000019
0.817635,0.847695,0.000043
0.240481,0.539078,0.000398
0.911824,0.991984,0.000498
0.903808,0.366733,0.000876
0.132265,0.194389,0.000319
0.825651,0.414830,0.001422
0.767535,0.867735,0.000474
0.454910,0.288577,-0.000390
0.116232,0.250501,0.001719
0.188377,0.765531,0.000104
0.575150,0.641283,-0.001944
0.174349,0.711423,-0.000296
0.683367,0.140281,0.000334
0.222445,0.066132,-0.001650
0.054108,0.186373,0.002216
0.198397,0.659319,0.000328
0.090180,0.845691,0.001314
0.905812,0.116232,-0.001434
0.715431,0.038076,0.000744
0.222445,0.565130,0.000853
0.408818,0.685371,-0.000884
0.823647,0.539078,0.000038
0.296593,0.134269,0.000856
0.268537,0.649299,-0.001476
0.503006,0.721443,0.000231
0.767535,0.228457,0.000903
0.781563,0.294589,-0.001441
0.505010,0.364729,-0.000134
0.555110,0.947896,0.000795
0.172345,0.867735,-0.000354
0.322645,0.440882,0.000534
0.851703,0.038076,-0.000851
0.424850,0.490982,0.000013
0.152305,0.643287,0.001628
0.691383,0.863727,-0.000738
0.987976,0.945892,-0.001238
0.292585,0.697395,0.000708
0.519038,0.679359,-0.000855
0.108216,0.454910,0.000441
0.871743,0.124248,-0.001422
0.152305,0.262525,0.000520
0.424850,0.969940,0.000759
0.272545,0.498998,-0.000191
0.136273,0.771543,-0.000011
0.110220,0.529058,-0.000140
0.911824,0.280561,0.001576
0.917836,0.963928,0.000717
0.364729,0.038076,0.000774
0.815631,0.366733,0.000678
0.751503,0.264529,-0.002718
0.092184,0.737475,0.000269
0.370741,0.456914,-0.001042
0.044088,0.659319,-0.000529
0.691383,0.042084,-0.000598
0.156313,0.112224,0.000867
0.434870,0.332665,0.001334
0.138277,0.224449,-0.000052
0.258517,0.977956,-0.000898
0.118236,0.927856,0.000318
0.360721,0.026052,0.001305
0.961924,0.278557,0.001794
0.567134,0.104208,-0.000632
0.110220,0.266533,0.001186
0.603206,0.971944,0.000458
0.591182,0.635271,-0.001399
0.983968,0.599198,-0.000643
0.623246,0.268537,-0.001035
0.951904,0.200401,0.001084
0.284569,0.869739,-0.000317
0.673347,0.446894,-0.000348
0.923848,0.761523,0.000649
0.883768,0.887776,0.001485
0.545090,0.657315,0.000273
0.284569,0.392786,0.000805
